brand_key,display_name,chain,mall_id,mall_name,region
one stop food shop,ONE STOP FOOD SHOP,ayala,ayala-marquee,MarQuee Mall,north-luzon
one pot shabu shabu restaurant,ONE POT SHABU-SHABU RESTAURANT,sm,smdc-strip-at-shore,SMDC Strip at Shore,metro-manila
one life,One Life,ortigas,estancia,Estancia,metro-manila
one fine pictures,One Fine Pictures,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
one blue moo cafe,One Blue Moo Cafe,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
chapel of our lady of perpetual hope,CHAPEL OF OUR LADY OF PERPETUAL HOPE,ayala,ayala-marquee,MarQuee Mall,north-luzon
chanti gem fine jewelry collection,CHANTI GEM FINE JEWELRY COLLECTION,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
chantel collections,Chantel Collections,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
chansel pizza haus,CHANSEL PIZZA HAUS,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
champion sports park,Champion Sports Park,filinvest,fora,Fora Mall,south-luzon
chaiwan milktea house,CHAIWAN MILKTEA HOUSE,sm,sm-city-bicutan,SM City Bicutan,metro-manila
chai connection,CHAI CONNECTION,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
ookit enterprises,OOKIT ENTERPRISES,sm,sm-city-cebu,SM City Cebu,visayas
ooh cha,Ooh Cha,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
online travel express,ONLINE TRAVEL EXPRESS,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
onisasa,Onisasa,megaworld,lucky-chinatown-mall,Lucky Chinatown Mall,metro-manila
onezo tapioca,ONEZO TAPIOCA,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
oneills irish pub,O'Neill's Irish Pub,megaworld,eastwood-mall,Eastwood Mall,metro-manila
one zo,One Zo,ortigas,greenhills,Greenhills,metro-manila
chase,CHASE,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
charms sapin sapin,CHARMS SAPIN-SAPIN,sm,sm-city-rosales,SM City Rosales,north-luzon
optical shop,THE OPTICAL SHOP,sm,sm-city-iloilo,SM City Iloilo,visayas
optical house,Optical House,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
oppo safariphone,Oppo/Safariphone,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
oppo play telecom,Oppo/Play Telecom,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
oppo kiosk,Oppo Kiosk,araneta,farmers-plaza,Farmers Plaza,metro-manila
oppo (techbox international inc ),OPPO (TECHBOX INTERNATIONAL INC.),starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
opis ni juan,Opis ni Juan,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
ophthal mix optical service,OPHTHAL-MIX OPTICAL SERVICE,sm,sm-center-pasig,SM Center Pasig,metro-manila
open kitchen,Open Kitchen,megaworld,southwoods-mall,Southwoods Mall,south-luzon
opatra,Opatra,megaworld,lucky-chinatown-mall,Lucky Chinatown Mall,metro-manila
ooma sushi bar,Ooma Sushi Bar,megaworld,paseo-center,Paseo Center,metro-manila
chapos grill and sizzlers,CHAPOS GRILL AND SIZZLERS,sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon
chapos grill & sizzlers,Chapo's Grill & Sizzlers,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
chapes keto dream cakes,CHAPES KETO DREAM CAKES,sm,sm-city-fairview,SM City Fairview,metro-manila
chapes keto cakes and donuts,CHAPES KETO CAKES AND DONUTS,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
chapes delectables,CHAPES DELECTABLES,sm,sm-city-grand-central,SM City Grand Central,metro-manila
cess and gab cellphone and accessories store,Cess and Gab Cellphone and Accessories Store,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
cerveseria,Cerveseria,megaworld,forbes-town,Forbes Town,metro-manila
ceo,CEO,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
central jewelry,Central Jewelry,ortigas,greenhills,Greenhills,metro-manila
central gallery,Central Gallery,araneta,farmers-plaza,Farmers Plaza,metro-manila
orange tea,Orange Tea,filinvest,festival-mall,Festival Mall,metro-manila
orange karenderia,ORANGE KARENDERIA,sm,sm-city-cebu,SM City Cebu,visayas
orange factorie,ORANGE FACTORIE,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
oraderm care clinic,Oraderm Care Clinic,megaworld,clubhouse-temple-drive,The Clubhouse at Temple Drive,metro-manila
opulence cafe,Opulence Cafe,ortigas,greenhills,Greenhills,metro-manila
options studios,Options Studios,megaworld,uptown-mall,Uptown Mall,metro-manila
options boutique,Options Boutique,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,visayas
options,OPTIONS,sm,sm-city-iloilo,SM City Iloilo,visayas
optimum skin,Optimum Skin,megaworld,arcovia-city,Arcovia City,metro-manila
optimo global,Optimo Global,filinvest,festival-mall,Festival Mall,metro-manila
opticians by george,THE OPTICIANS BY GEORGE,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
oris,Oris,araneta,gateway-mall-2,Gateway Mall 2,metro-manila
original biscocho haus kiosk,Original Biscocho Haus Kiosk,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
original bakery,ORIGINAL BAKERY,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
original all american,Original All American,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
originails,ORIGINAILS,ayala,ayala-harbor-point,Harbor Point,north-luzon
oriental treasures,ORIENTAL TREASURES,ayala,ayala-pavilion,Pavilion Mall,south-luzon
oriental art home,ORIENTAL ART HOME,ayala,ayala-glorietta,Glorietta,metro-manila
organiko beverage shop,ORGANIKO BEVERAGE SHOP,sm,sm-city-fairview,SM City Fairview,metro-manila
organail organic nail lounge spa,ORGANAIL ORGANIC NAIL LOUNGE SPA,sm,sm-cherry-shaw,SM Center Shaw,metro-manila
orells banana thins,ORELLS BANANA THINS,sm,sm-megamall,SM Megamall,metro-manila
orbisos buko shake and juice center,ORBISOS BUKO SHAKE AND JUICE CENTER,sm,sm-city-baliwag,SM City Baliwag,north-luzon
chaa,Chaa,robinsons,robinsons-malolos,Robinsons Place Malolos,north-luzon
cha tuk chak thai cafe,CHA TUK CHAK THAI CAFE,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
cg skin solutions,CG SKIN SOLUTIONS,sm,sm-city-sucat,SM City Sucat,metro-manila
cfront quesine,CFRONT QUESINE,sm,sm-city-legazpi,SM City Legazpi,south-luzon
cfg,CFG,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
cellxesorya,Cellxesorya,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
cellware telecom supplies trading,Cellware Telecom Supplies Trading,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
celltime co,CELLTIME CO,sm,sm-city-pampanga,SM City Pampanga,north-luzon
celltech,Celltech,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
cellstreet,Cellstreet,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
cellsite mobile center,CELLSITE MOBILE CENTER,sm,sm-city-mindpro,SM City Mindpro,mindanao
cellshoppe,CELLSHOPPE,sm,sm-city-clark,SM City Clark,north-luzon
orodiam,Orodiam,filinvest,festival-mall,Festival Mall,metro-manila
orocher jewellery store,OROCHER JEWELLERY STORE,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
oro talia,Oro Talia,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
oro shawarma rice company,ORO SHAWARMA RICE COMPANY,ayala,ayala-centrio,Centrio Mall,mindanao
oro shawarma,ORO SHAWARMA,robinsons,robinsons-cagayan-de-oro,Robinsons Cagayan de Oro,mindanao
oro saudi gold,ORO SAUDI GOLD,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
oro china premier,ORO CHINA PREMIER,sm,sm-jmall,SM J Mall,visayas
ormocnet i,Ormocnet I 0919-086-6069,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
orlina dental clinic,ORLINA DENTAL CLINIC,waltermart,taytay,WalterMart Taytay,metro-manila
celldome cellphone accessories,Celldome Cellphone Accessories,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
cellcomm i,Cellcomm I 0919-072-7316,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
cellboy fix center,CELLBOY FIX CENTER,sm,sm-megamall,SM Megamall,metro-manila
cellboy fix,CELLBOY FIX,sm,sm-center-dagupan,SM Center Dagupan,north-luzon
ossu,OSSU 8724-4591,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
ossam,OSSAM!,megaworld,uptown-mall,Uptown Mall,metro-manila
osmar led,Osmar Led,filinvest,festival-mall,Festival Mall,metro-manila
oshiekun bites,Oshiekun Bites,megaworld,lucky-chinatown-prosperity-wing,Lucky Chinatown - Prosperity Wing,metro-manila
osaka takoyaki house,OSAKA TAKOYAKI HOUSE,ayala,ayala-marquee,MarQuee Mall,north-luzon
os furniture furnishings by coast pacific,OS FURNITURE FURNISHINGS BY COAST PACIFIC,sm,sm-megamall,SM Megamall,metro-manila
orthofix dental center,ORTHOFIX DENTAL CENTER,sm,sm-lanang,SM Lanang,mindanao
orogem jewelry,OROGEM JEWELRY,sm,the-podium,The Podium,metro-manila
center stage,CENTER STAGE,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
center for advanced dentistry (cad),Center for Advanced Dentistry (CAD),ortigas,greenhills,Greenhills,metro-manila
cencom cellphone and accessories,Cencom Cellphone And Accessories,araneta,farmers-plaza,Farmers Plaza,metro-manila
cena golden free fashion shop,CENA GOLDEN FREE FASHION SHOP,ayala,ayala-market-market,Market! Market!,metro-manila
overbreak,Overbreak,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
over again,Over Again,araneta,ali-mall,Ali Mall,metro-manila
oui tacos,Oui Tacos,megaworld,san-lorenzo-place-mall,San Lorenzo Place Mall,metro-manila
ouch tattoo & body piercing studio,OUCH! TATTOO & BODY PIERCING STUDIO,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
otto,Otto,robinsons,robinsons-gentrias,Robinsons Place Gen. Trias,south-luzon
otop philippines hub,OTOP PHILIPPINES HUB,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
otop ph hub butuan,OTOP PH HUB BUTUAN,sm,sm-city-butuan,SM City Butuan,mindanao
oth tech,OTH Tech,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
ot dei clinic,OT DEI CLINIC,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
cellphone republic,Cellphone Republic,ortigas,greenhills,Greenhills,metro-manila
cellphone plus,CELLPHONE PLUS,sm,sm-city-mindpro,SM City Mindpro,mindanao
cellnote laptop repair services,Cellnote Laptop Repair Services,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
cellmax,Cellmax,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
cellmates cellphone accessories,Cellmates Cellphone Accessories,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
cellfad mobile accessories,CELLFAD MOBILE ACCESSORIES,sm,sm-city-cebu,SM City Cebu,visayas
cellections,CELLECTIONS,ayala,ayala-abreeza,Abreeza,mindanao
cellbox,CELLBOX,ayala,ayala-abreeza,Abreeza,mindanao
cell teck cellphone accessories,Cell Teck Cellphone Accessories,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
cell station,CELL STATION,sm,sm-city-davao,SM City Davao,mindanao
cell kid,CELL-KID,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
cell interface,CELL INTERFACE,sm,sm-city-bacolod,SM City Bacolod,visayas
cell decor,CELL DECOR,ayala,ayala-abreeza,Abreeza,mindanao
cell corner,Cell Corner,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
cell axis,CELL AXIS,ayala,ayala-marquee,MarQuee Mall,north-luzon
cell active cellphone repair,CELL ACTIVE CELLPHONE REPAIR,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
cell active,Cell Active,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
celines gems jewels,CELINES GEMS JEWELS,sm,sm-city-lucena,SM City Lucena,south-luzon
celine (cln),Celine (cln),filinvest,festival-mall,Festival Mall,metro-manila
oxord computer solutions & repair center,Oxord - Computer Solutions & Repair Center,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
oxims,OXIM'S,sm,sm-city-baliwag,SM City Baliwag,north-luzon
oxford scents,Oxford Scents,araneta,farmers-plaza,Farmers Plaza,metro-manila
overflow,Overflow,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
paengs eastwood bowling and billiards,PAENG'S EASTWOOD BOWLING AND BILLIARDS,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
paengs,Paeng’s,filinvest,festival-mall,Festival Mall,metro-manila
padrinos way,PADRINO’S WAY,ayala,ayala-glorietta,Glorietta,metro-manila
pacundos,PACUNDOS,sm,sm-city-legazpi,SM City Legazpi,south-luzon
paculba flower shop,PACULBA FLOWER SHOP,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
pacsafe urbanize,Pacsafe/Urbanize,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
pack your bags travel and tours,PACK YOUR BAGS TRAVEL AND TOURS,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
pack your bags,Pack Your Bags,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
pacific money exchange,Pacific Money Exchange,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
pablo,PABLO,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
pablings barbershop,Pablings Barbershop,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
pabder uomo,PABDER UOMO,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
p5 idrive driving school,P5 iDrive Driving School,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
p&a,P&A,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
p e watch repair center,P E WATCH REPAIR CENTER,sm,sm-center-ormoc,SM Center Ormoc,visayas
p and d cellphone and accessories,P AND D CELLPHONE AND ACCESSORIES,ayala,ayala-abreeza,Abreeza,mindanao
palawan pearls & souvenirs,PALAWAN PEARLS & SOUVENIRS,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
palawan cart,PALAWAN CART,ayala,ayala-market-market,Market! Market!,metro-manila
palawan cafe,Palawan Cafe,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
palamuti jewelry and accessories shop,PALAMUTI JEWELRY AND ACCESSORIES SHOP,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
palamig kombucha,PALAMIG KOMBUCHA,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
palace,The Palace,megaworld,uptown-parade,Uptown Parade,metro-manila
pal,PAL,sm,sm-lanang,SM Lanang,mindanao
pajo optical,Pajo Optical,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
pain rehab care,PAIN REHAB CARE,sm,sm-megamall,SM Megamall,metro-manila
paiks coffee and bakery,PAIK'S COFFEE AND BAKERY,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
paglaum,PAGLAUM,sm,sm-city-bacolod,SM City Bacolod,visayas
pagkaing pinoy,PAGKAING PINOY,ayala,ayala-marquee,MarQuee Mall,north-luzon
pagibig fund,PAGIBIG FUND,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
pag ibig branch office,PAG-IBIG Branch Office,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
paengs midtown bowling and billiards,PAENG'S MIDTOWN BOWLING AND BILLIARDS,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
paengs freedom bowl,Paeng's Freedom Bowl,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
celine,CELINE,ayala,ayala-greenbelt,Greenbelt,metro-manila
celestial,Celestial,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
celebrity jam cake and pastry shop,CELEBRITY JAM CAKE AND PASTRY SHOP,sm,sm-city-pampanga,SM City Pampanga,north-luzon
celebrations,Celebrations,filinvest,festival-mall,Festival Mall,metro-manila
cedric time enterprises,CEDRIC TIME ENTERPRISES,ayala,ayala-pavilion,Pavilion Mall,south-luzon
cecils snack inn,CECIL'S SNACK INN,ayala,ayala-abreeza,Abreeza,mindanao
cebus tasty lechon,CEBUS TASTY LECHON,sm,sm-city-consolacion,SM City Consolacion,visayas
cebus best ricos lechon,Cebu's Best Rico's Lechon,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
cebuana lhuillier pera padala,CEBUANA LHUILLIER PERA PADALA,ayala,ayala-market-market,Market! Market!,metro-manila
cebuana lhuillier jewelry premium,CEBUANA LHUILLIER JEWELRY PREMIUM,sm,sm-city-manila,SM City Manila,metro-manila
cebuana lhuillier financial,Cebuana Lhuillier Financial,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
cebuana lhuiller financial,Cebuana Lhuiller Financial,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
palpitate ph,PALPITATE PH,sm,sm-center-dagupan,SM Center Dagupan,north-luzon
palpitate coffee,PALPITATE COFFEE,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
palawan yogurt,PALAWAN YOGURT,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
palawan swing,PALAWAN SWING,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
paolo sebastian,Paolo Sebastian,waltermart,tanauan,WalterMart Tanauan,south-luzon
pao tsin specialties,PAO TSIN SPECIALTIES,sm,sm-savemore-nagtahan,SM Savemore Nagtahan,metro-manila
pao tsin,PAO TSIN,robinsons,robinsons-gentrias,Robinsons Place Gen. Trias,south-luzon
panulce,Panulce,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
panerai,PANERAI,ayala,ayala-bonifacio-high-street,Bonifacio High Street,metro-manila
pandayan book shop,PANDAYAN BOOK SHOP,fishermall,malabon,Fisher Mall Malabon,metro-manila
panco cafe,PANCO CAFÉ,sm,the-podium,The Podium,metro-manila
pananom co,PANANOM CO,sm,sm-city-sorsogon,SM City Sorsogon,south-luzon
panaderro bakery,PANADERRO BAKERY,sm,sm-center-pasig,SM Center Pasig,metro-manila
panaderia pantoja,PANADERIA PANTOJA,ayala,ayala-market-market,Market! Market!,metro-manila
pan de sal express,PAN DE SAL EXPRESS,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
pampered & polished wellness & spa,PAMPERED & POLISHED WELLNESS & SPA,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
pampanga regional cart,PAMPANGA REGIONAL CART,ayala,ayala-market-market,Market! Market!,metro-manila
pampanga bingo,PAMPANGA BINGO,sm,sm-city-pampanga,SM City Pampanga,north-luzon
pamela,Pamela,ortigas,greenhills,Greenhills,metro-manila
pamana,Pamana,ortigas,greenhills,Greenhills,metro-manila
cebu sweet candy store,CEBU SWEET CANDY STORE,sm,sm-city-consolacion,SM City Consolacion,visayas
cebu smiles doctors clinic,Cebu Smiles Doctors Clinic 9173204651,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
cebu smiles dentistry co,CEBU SMILES DENTISTRY CO,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
cebu smile studio,Cebu Smile Studio 0908-254-2305,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
cebu products,CEBU PRODUCTS,ayala,ayala-market-market,Market! Market!,metro-manila
cebu pardis aka spineman chiropractic,Cebu Pardis AKA Spineman Chiropractic,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
cebu pacific air,Cebu Pacific Air,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
cebu orthopaedic institute l,Cebu Orthopaedic Institute L4 0943-072-4856,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
cebu fiesta island of the south restaurant,CEBU FIESTA ISLAND OF THE SOUTH RESTAURANT,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
cdo skin health experts dermatology laser clinic,CDO SKIN HEALTH EXPERTS DERMATOLOGY LASER CLINIC,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
cdo skin experts dermatology & laser clinic,THE CDO SKIN EXPERTS DERMATOLOGY & LASER CLINIC,ayala,ayala-centrio,Centrio Mall,mindanao
cdms hair gallery & spa,CDM'S HAIR GALLERY & SPA,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
cd options,CD OPTIONS,sm,sm-city-fairview,SM City Fairview,metro-manila
papatoks food hub,PAPATOK'S FOOD HUB,sm,sm-city-pampanga,SM City Pampanga,north-luzon
papa kebs shawarma and kebab,PAPA KEBS SHAWARMA AND KEBAB,sm,sm-city-bataan,SM City Bataan,north-luzon
papa johns,Papa John's,waltermart,sta-rosa,WalterMart Sta. Rosa,south-luzon
paref preschool rosefield south triangle,PAREF PRESCHOOL ROSEFIELD SOUTH TRIANGLE,sm,smdc-mplace-mall,SMDC Mplace Mall,metro-manila
parasat hd,PARASAT HD,ayala,ayala-centrio,Centrio Mall,mindanao
paras alterstation,PARAS ALTERSTATION 0945-592-5424 (NEW),robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
paras alteration,Paras Alteration,robinsons,robinsons-otis,Robinsons Otis,metro-manila
paramus,PARAMUS,ayala,ayala-glorietta,Glorietta,metro-manila
paramount life and general insurance,PARAMOUNT LIFE AND GENERAL INSURANCE,sm,sm-city-pampanga,SM City Pampanga,north-luzon
paraiba,Paraiba 8425-677 / 09555695900,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
paragon,Paragon,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
paradise air freshener,PARADISE AIR FRESHENER,sm,sm-city-grand-central,SM City Grand Central,metro-manila
paradise air,PARADISE AIR,sm,sm-city-fairview,SM City Fairview,metro-manila
papu panda captains cove,Papu Panda Captains Cove,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
paps cyclezone,Paps Cyclezone,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
papermoon,Papermoon,ortigas,estancia,Estancia,metro-manila
paper world,Paper World,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
paper bunny,The Paper Bunny,megaworld,uptown-mall,Uptown Mall,metro-manila
papelemento visual arts and scenography,PAPELEMENTO VISUAL ARTS AND SCENOGRAPHY,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
ccf,CCF,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
cbc tellercard,CBC TELLERCARD,sm,sm-city-daet,SM City Daet,south-luzon
cbc teller card,CBC Teller Card,waltermart,antipolo,WalterMart Antipolo,metro-manila
cayettas pasalubong,Cayetta's Pasalubong,fishermall,malabon,Fisher Mall Malabon,metro-manila
cavitechon lechon house,CAVITECHON LECHON HOUSE,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
catholic trade,Catholic Trade,araneta,farmers-plaza,Farmers Plaza,metro-manila
caterpillar room,The Caterpillar Room,megaworld,greenhouse-village-square,The Greenhouse at Village Square,metro-manila
casy,Casy,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
castle candy,CASTLE CANDY,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
castel scrub,Castel Scrub,ortigas,greenhills,Greenhills,metro-manila
cassalu,Cassalu,filinvest,festival-mall,Festival Mall,metro-manila
cassaleyah beauty hub,Cassaleyah Beauty Hub,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
cassa calle,Cassa Calle,waltermart,antipolo,WalterMart Antipolo,metro-manila
casipit dental group,Casipit Dental Group,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
pares at tendon,PARES AT TENDON,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
pares at sizzling,Pares at Sizzling,megaworld,eastwood-cyber-mall,Eastwood Cyber Mall,metro-manila
passion & health lines,Passion & Health Lines,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
passenger seat,PASSENGER SEAT,sm,sm-city-san-mateo,SM City San Mateo,metro-manila
pasig city hall annex 2,PASIG CITY HALL ANNEX 2,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
paseo art gallery,PASEO ART GALLERY,sm,sm-megamall,SM Megamall,metro-manila
pasarabo ilocandia,PASARABO ILOCANDIA 0907-141-1116,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
pasalubong centrale,PASALUBONG CENTRALE,ayala,ayala-marquee,MarQuee Mall,north-luzon
party house by michelle ballon shop,PARTY HOUSE BY MICHELLE BALLON SHOP,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
partners in child,Partners in Child,waltermart,sta-rosa,WalterMart Sta. Rosa,south-luzon
parties unlimited,PARTIES UNLIMITED,sm,sm-city-baguio,SM City Baguio,north-luzon
parks bakery k mart,PARKS BAKERY K-MART,sm,sm-city-pampanga,SM City Pampanga,north-luzon
parklane,PARKLANE,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
parking,Parking,ortigas,greenhills,Greenhills,metro-manila
park avenue,Park Avenue,ortigas,greenhills,Greenhills,metro-manila
paris esse parfum,Paris Esse Parfum,filinvest,festival-mall,Festival Mall,metro-manila
paris crepes,PARIS CREPES,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
parilya,Parilya,filinvest,il-corso,IL Corso,visayas
casio asprey,Casio/Asprey,waltermart,north-edsa,WalterMart North EDSA,metro-manila
caseu,CaseU,megaworld,eastwood-mall,Eastwood Mall,metro-manila
caseology,CASEOLOGY,sm,sm-megamall,SM Megamall,metro-manila
case to case,Case to Case,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
case 4 u,CASE 4 U,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
casaje optical,Casaje Optical,ortigas,greenhills,Greenhills,metro-manila
casa velyn,CASA VELYN,sm,sm-city-mindpro,SM City Mindpro,mindanao
casa sofrea,Casa Sofrea,filinvest,festival-mall,Festival Mall,metro-manila
casa romantica,CASA ROMANTICA,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
casa reyes,Casa Reyes,ortigas,greenhills,Greenhills,metro-manila
pasto,Pasto,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
pastil nation,Pastil Nation,megaworld,uptown-mall,Uptown Mall,metro-manila
pasta dolce amore,PASTA DOLCE AMORE TEMPORARILY CLOSED,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
passionnails,Passionnails,filinvest,festival-mall,Festival Mall,metro-manila
passionart gallery,PASSIONART GALLERY,sm,sm-megamall,SM Megamall,metro-manila
passionails nail salon and spa,PASSIONAILS NAIL SALON AND SPA,ayala,ayala-centrio,Centrio Mall,mindanao
casa derma,CASA DERMA,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
casa blanca,Casa Blanca,filinvest,festival-mall,Festival Mall,metro-manila
cas pace,Cas:Pace,megaworld,uptown-mall,Uptown Mall,metro-manila
cartrick,Cartrick,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
pawchester,Pawchester,ortigas,greenhills,Greenhills,metro-manila
paw station,The Paw Station,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
paul smith,PAUL SMITH,ayala,ayala-one-bonifacio-high-street,One Bonifacio High Street,metro-manila
paul,PAUL,robinsons,opus,Opus Mall,metro-manila
patsada accessories,PATSADA ACCESSORIES,sm,sm-city-butuan,SM City Butuan,mindanao
